,Timestamp,InventoryType,Ad - Length,Ad- Width,Ad Size,Ad Type,Platform,Device Type,Format,Available_Impressions,Matched_Queries,Impressions,Clicks,Spend,Fee,Revenue,CTR,CPM,CPC,Cluster_km,SSamp
21540,2020-10-15-15,Format1,300,250,75000,Inter229,Video,Desktop,Video,5210849,3309200,3229935,8207,4488.63,0.33,3007.3821,0.25,1.39,0.55,1,0.48521245847649536
21541,2020-10-15-5,Format2,728,90,65520,Inter229,Video,Desktop,Display,2457981,1310371,1247111,1359,2403.86,0.35,1562.509,0.11,1.93,1.77,3,0.34228059951594714
21542,2020-10-15-7,Format3,480,70,33600,Inter229,Video,Desktop,Video,941552,526098,498621,2276,1273.61,0.35,827.8464999999999,0.46,2.55,0.56,3,0.614737985370479
21543,2020-10-14-18,Format1,300,250,75000,inter230,Video,Mobile,Display,6690421,4115576,4022656,9811,4975.0,0.33,3333.25,0.24,1.24,0.51,1,0.5221622405517076
21544,2020-10-15-1,Format1,300,250,75000,Inter217,Web,Desktop,Video,2390449,1552332,1503468,3674,2219.71,0.35,1442.8115,0.24,1.48,0.6,3,0.48147841757535004
21545,2020-10-15-15,Format4,120,600,72000,Inter221,App,Mobile,Display,682698,508084,432899,69624,7780.61,0.27,5679.845299999999,16.08,17.97,0.11,4,0.7821138563311306
21546,2020-10-15-17,Format4,120,600,72000,Inter222,Video,Desktop,Video,1086559,804351,684742,87581,11171.95,0.25,8378.962500000001,12.79,16.32,0.13,4,0.7958023464013149
21547,2020-10-14-22,Format3,480,70,33600,inter230,Video,Mobile,Display,3993724,1256415,1173476,6075,1437.05,0.35,934.0825,0.52,1.22,0.24,3,0.5480484967014118
21548,2020-10-15-14,Format3,480,70,33600,Inter217,Web,Desktop,Video,1879602,812458,751461,4309,1537.14,0.35,999.1410000000001,0.57,2.05,0.36,3,0.6369746718362137
21549,2020-10-14-21,Format3,480,70,33600,Inter218,App,Mobile,Display,4253565,1327993,1236405,7147,1692.94,0.35,1100.411,0.58,1.37,0.24,3,0.5114269314618198
21550,2020-10-15-11,Format1,300,250,75000,Inter218,App,Mobile,Video,4733471,3041849,2958278,7470,4715.11,0.33,3159.1236999999996,0.25,1.59,0.63,1,0.48219852228270116
21551,2020-10-15-8,Format4,120,600,72000,Inter223,Web,Mobile,Display,282004,206952,172778,24310,3578.43,0.33,2397.5481,14.07,20.71,0.15,4,0.25064918170861733
21552,2020-10-15-1,Format4,120,600,72000,Inter224,Web,Desktop,Video,357284,274182,230593,31986,4665.35,0.33,3125.7845,13.87,20.23,0.15,4,0.48651634327852467
21553,2020-10-15-4,Format1,300,250,75000,Inter219,Video,Desktop,Display,833875,549536,528208,1451,1034.84,0.35,672.646,0.27,1.96,0.71,3,0.48000122625169067
21554,2020-10-14-21,Format1,300,250,75000,Inter220,Web,Mobile,Video,7745905,3911195,3861833,10085,5334.44,0.3,3734.1079999999997,0.26,1.38,0.53,1,0.5861421209254231
21555,2020-10-15-13,Format1,300,250,75000,Inter221,App,Mobile,Display,5443170,3427510,3336578,8402,4792.96,0.33,3211.2832,0.25,1.44,0.57,1,0.5101180544154091
21556,2020-10-15-0,Format1,300,250,75000,Inter222,Video,Desktop,Video,2656003,1450443,1428948,3118,2519.39,0.35,1637.6035,0.22,1.76,0.81,3,0.4411385081134896
21557,2020-10-15-13,Format4,120,600,72000,Inter225,Video,Mobile,Display,635522,478773,408121,64626,7761.74,0.27,5666.0702,15.84,19.02,0.12,4,0.7735881914754094
21558,2020-10-15-16,Format5,720,300,216000,Inter223,Web,Mobile,Video,372404,219552,180157,15031,1823.41,0.35,1185.2165,8.34,10.12,0.12,0,0.6396380330290997
21559,2020-10-14-19,Format4,120,600,72000,Inter226,Web,Mobile,Display,1298500,888797,756168,101552,11900.82,0.25,8925.615,13.43,15.74,0.12,4,0.7890507911776047
21560,2020-10-14-19,Format5,720,300,216000,Inter224,Web,Desktop,Video,557890,343362,292053,34195,3714.26,0.33,2488.5542,11.71,12.72,0.11,0,0.3414835190473352
21561,2020-10-15-13,Format1,300,250,75000,Inter223,Web,Mobile,Display,2525876,1442696,1422723,3838,2572.51,0.35,1672.1315000000002,0.27,1.81,0.67,3,0.4689628577585161
21562,2020-10-15-10,Format3,480,70,33600,Inter219,Video,Desktop,Video,1806681,798182,738742,4178,1766.64,0.35,1148.3160000000003,0.57,2.39,0.42,3,0.6419190864601355
21563,2020-10-15-6,Format1,300,250,75000,Inter224,Web,Desktop,Display,2765063,1647790,1597944,3831,2654.18,0.35,1725.217,0.24,1.66,0.69,3,0.4057366909947422
21564,2020-10-15-10,Format1,300,250,75000,Inter225,Video,Mobile,Video,2450712,1463402,1442282,3940,2934.41,0.35,1907.3664999999999,0.27,2.03,0.74,3,0.4293532083325279
21565,2020-10-15-12,Format1,300,250,75000,Inter226,Web,Mobile,Display,5104991,3254490,3165300,7954,4722.16,0.33,3163.8472,0.25,1.49,0.59,1,0.4969266226056501
21566,2020-10-14-20,Format1,300,250,75000,Inter227,App,Mobile,Video,7959412,4853268,4747096,12158,5351.54,0.3,3746.078,0.26,1.13,0.44,1,0.5703765888500939
21567,2020-10-15-0,Format3,480,70,33600,Inter220,Web,Mobile,Display,2049891,789692,739668,3345,1220.67,0.35,793.4355,0.45,1.65,0.36,3,0.6362678186094748
21568,2020-10-15-0,Format5,720,300,216000,Inter225,Video,Mobile,Video,297873,196763,162229,13975,2113.89,0.35,1374.0285,8.61,13.03,0.15,0,0.6206772514181517
21569,2020-10-15-12,Format5,720,300,216000,Inter226,Web,Mobile,Display,191399,124141,98955,11911,1244.12,0.35,808.6779999999999,12.04,12.57,0.1,0,0.6506950144960152
21570,2020-10-14-23,Format5,720,300,216000,Inter227,App,Mobile,Video,491953,175719,148463,14560,1069.66,0.35,695.279,9.81,7.2,0.07,0,0.6274195546427181
21571,2020-10-15-11,Format3,480,70,33600,Inter221,App,Mobile,Display,1752266,739381,682449,3938,1478.31,0.35,960.9014999999999,0.58,2.17,0.38,3,0.6369126411457823
21572,2020-10-15-11,Format1,300,250,75000,Inter228,Video,Mobile,Video,2301246,1354696,1334039,3543,2676.82,0.35,1739.9330000000002,0.27,2.01,0.76,3,0.4728918905023856
21573,2020-10-15-6,Format2,728,90,65520,inter230,Video,Mobile,Display,3894298,2151660,2062400,2699,4315.46,0.33,2891.3581999999997,0.13,2.09,1.6,1,0.17714543414233996
21574,2020-10-14-19,Format1,300,250,75000,Inter229,Video,Desktop,Video,5445935,2885645,2849131,7747,4444.56,0.33,2977.8552,0.27,1.56,0.57,1,0.49060547560862583
21575,2020-10-14-18,Format3,480,70,33600,Inter222,Video,Desktop,Display,2992425,1160696,1074060,6917,2201.87,0.35,1431.2155,0.64,2.05,0.32,3,0.591810341137878
21576,2020-10-15-0,Format4,120,600,72000,Inter227,App,Mobile,Video,556440,429006,364364,48722,8723.22,0.27,6367.950599999999,13.37,23.94,0.18,4,0.7073782474426912
21577,2020-10-14-22,Format5,720,300,216000,Inter228,Video,Mobile,Display,643354,239898,199422,19772,1506.77,0.35,979.4005,9.91,7.56,0.08,0,0.6387477068485541
21578,2020-10-15-3,Format3,480,70,33600,Inter223,Web,Mobile,Video,698307,262984,244220,773,362.82,0.35,235.833,0.32,1.49,0.47,3,0.554490383726686
21579,2020-10-15-12,Format3,480,70,33600,Inter224,Web,Desktop,Display,881212,508781,484503,2498,1045.07,0.35,679.2955,0.52,2.16,0.42,3,0.6034164460922892
21580,2020-10-15-2,Format1,300,250,75000,inter230,Video,Mobile,Video,1440814,960267,926235,2304,1426.27,0.35,927.0755,0.25,1.54,0.62,3,0.5292878527371259
21581,2020-10-14-21,Format2,728,90,65520,Inter217,Web,Desktop,Display,23440691,11959003,11524056,21100,15466.63,0.23,11909.3051,0.18,1.34,0.73,1,0.5923591249509472
21582,2020-10-14-21,Format3,480,70,33600,Inter225,Video,Mobile,Video,3265062,1383845,1326515,5440,1404.64,0.35,913.0160000000001,0.41,1.06,0.26,3,0.5692539900925777
21583,2020-10-15-2,Format4,120,600,72000,Inter228,Video,Mobile,Display,223255,171075,142898,20448,2899.93,0.35,1884.9544999999998,14.31,20.29,0.14,2,0.20984500496631028
21584,2020-10-15-9,Format4,120,600,72000,Inter229,Video,Desktop,Video,373514,261897,219858,32624,4489.62,0.33,3008.0454,14.84,20.42,0.14,4,0.46638962179356996
21585,2020-10-15-5,Format5,720,300,216000,Inter229,Video,Desktop,Display,21721,14564,12668,1869,210.28,0.35,136.68200000000002,14.75,16.6,0.11,0,0.4454639716036496
21586,2020-10-15-11,Format4,120,600,72000,inter230,Video,Mobile,Video,498194,384714,322108,53702,6928.3,0.3,4849.81,16.67,21.51,0.13,4,0.7354944538251272
21587,2020-10-14-23,Format3,480,70,33600,Inter226,Web,Mobile,Display,3072051,931844,869131,4492,986.86,0.35,641.4590000000001,0.52,1.14,0.22,3,0.581305281866947
21588,2020-10-15-7,Format1,300,250,75000,Inter217,Web,Desktop,Video,4545770,2867841,2793663,6425,4803.84,0.33,3218.5728,0.23,1.72,0.75,1,0.4703308563363418
21589,2020-10-15-9,Format3,480,70,33600,Inter227,App,Mobile,Display,1800031,815692,754703,4337,1830.47,0.35,1189.8055,0.57,2.43,0.42,3,0.6407871219192345
21590,2020-10-14-20,Format3,480,70,33600,Inter228,Video,Mobile,Video,3137214,1338498,1276386,6357,1868.29,0.35,1214.3885,0.5,1.46,0.29,3,0.571804114775781
21591,2020-10-14-23,Format1,300,250,75000,Inter218,App,Mobile,Display,4661974,2385595,2353717,5736,2948.35,0.35,1916.4275,0.24,1.25,0.51,3,0.014139193977144604
21592,2020-10-14-23,Format1,300,250,75000,Inter219,Video,Desktop,Video,6247104,3785093,3697677,9316,3779.04,0.33,2531.9568,0.25,1.02,0.41,1,0.4290560999934834
21593,2020-10-15-12,Format1,300,250,75000,Inter220,Web,Mobile,Display,2428432,1416576,1394661,3728,2566.09,0.35,1667.9585000000002,0.27,1.84,0.69,3,0.47614127621009544
21594,2020-10-15-17,Format5,720,300,216000,inter230,Video,Mobile,Video,440141,249744,202465,18096,2077.06,0.35,1350.089,8.94,10.26,0.11,0,0.6442519039418071
21595,2020-10-15-5,Format1,300,250,75000,Inter221,App,Mobile,Display,1174074,742832,717415,1873,1288.68,0.35,837.642,0.26,1.8,0.69,3,0.5126178980028266
21596,2020-10-15-15,Format3,480,70,33600,Inter229,Video,Desktop,Video,2034230,825593,761162,4652,1599.65,0.35,1039.7725,0.61,2.1,0.34,3,0.631688895203575
21597,2020-10-14-23,Format2,728,90,65520,Inter218,App,Mobile,Display,14573809,7508012,7204984,11275,9096.25,0.27,6640.2625,0.16,1.26,0.81,1,0.5957873988703869
21598,2020-10-15-3,Format3,480,70,33600,inter230,Video,Mobile,Video,248391,143359,135751,267,154.61,0.35,100.49650000000001,0.2,1.14,0.58,3,0.521835473122701
21599,2020-10-15-0,Format2,728,90,65520,Inter219,Video,Desktop,Display,8923559,5083163,4868815,6833,8097.02,0.27,5910.8246,0.14,1.66,1.18,1,0.5512391820944221
21600,2020-10-15-14,Format3,480,70,33600,Inter217,Web,Desktop,Video,952911,526709,502786,2726,1104.68,0.35,718.0420000000001,0.54,2.2,0.41,3,0.6069211724213781
21601,2020-10-15-16,Format1,300,250,75000,Inter222,Video,Desktop,Display,3299414,1841868,1817000,5244,3137.87,0.33,2102.3729,0.29,1.73,0.6,3,0.09021115445733938
21602,2020-10-15-15,Format1,300,250,75000,Inter223,Web,Mobile,Video,2642886,1500813,1479934,4274,2794.22,0.35,1816.243,0.29,1.89,0.65,3,0.43646946887559984
21603,2020-10-15-2,Format3,480,70,33600,Inter218,App,Mobile,Display,357167,200910,193440,413,194.11,0.35,126.17150000000001,0.21,1.0,0.47,3,0.5293037486873393
21604,2020-10-14-20,Format4,120,600,72000,Inter217,Web,Desktop,Video,30934,14626,7888,779,56.69,0.35,36.8485,9.88,7.19,0.07,2,0.5907736758326322
21605,2020-10-14-21,Format5,720,300,216000,Inter217,Web,Desktop,Display,560153,271149,230197,28460,2272.31,0.35,1477.0014999999999,12.36,9.87,0.08,0,0.5914428250720201
21606,2020-10-15-9,Format3,480,70,33600,Inter219,Video,Desktop,Video,836427,512966,486428,2506,1116.48,0.35,725.712,0.52,2.3,0.45,3,0.6068738803615784
21607,2020-10-14-18,Format1,300,250,75000,Inter224,Web,Desktop,Display,4469376,2426686,2396181,6311,3821.8,0.33,2560.6059999999998,0.26,1.59,0.61,1,0.32409530429897415
21608,2020-10-15-15,Format3,480,70,33600,Inter220,Web,Mobile,Video,968857,544331,517310,2926,1060.92,0.35,689.5980000000001,0.57,2.05,0.36,3,0.5982081939029438
21609,2020-10-15-12,Format4,120,600,72000,Inter218,App,Mobile,Display,548260,413779,349967,57073,7080.01,0.27,5168.4073,16.31,20.23,0.12,4,0.7560796063297714
21610,2020-10-15-6,Format5,720,300,216000,Inter218,App,Mobile,Video,84743,52661,44899,5370,636.46,0.35,413.69900000000007,11.96,14.18,0.12,0,0.5519725450563427
21611,2020-10-15-7,Format4,120,600,72000,Inter219,Video,Desktop,Display,211512,157866,131110,17531,2659.46,0.35,1728.6490000000001,13.37,20.28,0.15,2,0.3123596115235314
21612,2020-10-15-10,Format5,720,300,216000,Inter219,Video,Desktop,Video,200982,131169,106474,13168,1414.38,0.35,919.3470000000001,12.37,13.28,0.11,0,0.6538460158463525
21613,2020-10-15-8,Format3,480,70,33600,Inter221,App,Mobile,Display,999952,599087,567770,2904,1457.42,0.35,947.3230000000001,0.51,2.57,0.5,3,0.624462276330599
21614,2020-10-15-15,Format5,720,300,216000,Inter220,Web,Mobile,Video,253218,144682,116546,12172,1264.63,0.35,822.0095000000001,10.44,10.85,0.1,0,0.6505480461651786
21615,2020-10-14-21,Format5,720,300,216000,Inter221,App,Mobile,Display,648296,285340,231216,23342,2041.82,0.35,1327.183,10.1,8.83,0.09,0,0.6283863575429164
21616,2020-10-15-8,Format1,300,250,75000,Inter225,Video,Mobile,Video,2520820,1397162,1374954,3440,2840.27,0.35,1846.1755,0.25,2.07,0.83,3,0.4292355069882653
21617,2020-10-15-10,Format1,300,250,75000,Inter226,Web,Mobile,Display,4977645,3243435,3158846,8047,5067.01,0.3,3546.907,0.25,1.6,0.63,1,0.562411175588057
21618,2020-10-15-9,Format5,720,300,216000,Inter222,Video,Desktop,Video,157497,111124,94912,13887,1447.28,0.35,940.732,14.63,15.25,0.1,0,0.6260765040568215
21619,2020-10-14-18,Format3,480,70,33600,Inter222,Video,Desktop,Display,2067327,1030132,979919,5204,1842.55,0.35,1197.6575,0.53,1.88,0.35,3,0.6318529306073002
21620,2020-10-14-22,Format4,120,600,72000,Inter220,Web,Mobile,Video,29821,13203,6701,657,45.57,0.35,29.6205,9.8,6.8,0.07,2,0.5792448526805201
21621,2020-10-15-13,Format5,720,300,216000,Inter223,Web,Mobile,Display,211314,134836,107433,12436,1304.41,0.35,847.8665000000001,11.58,12.14,0.1,0,0.6559504624866701
21622,2020-10-15-12,Format3,480,70,33600,Inter223,Web,Mobile,Video,1837931,758684,701631,4133,1535.4,0.35,998.0100000000001,0.59,2.19,0.37,3,0.6360135203332511
21623,2020-10-15-13,Format3,480,70,33600,Inter224,Web,Desktop,Display,883156,511242,487999,2527,1006.78,0.35,654.4069999999999,0.52,2.06,0.4,3,0.5999466283809289
21624,2020-10-14-18,Format5,720,300,216000,Inter224,Web,Desktop,Video,424779,245879,200145,21356,2692.9,0.35,1750.3850000000002,10.67,13.45,0.13,0,0.6106678119223534
21625,2020-10-15-9,Format1,300,250,75000,Inter227,App,Mobile,Display,2544051,1478217,1455745,3694,2888.83,0.35,1877.7395000000001,0.25,1.98,0.78,3,0.41892863473113096
21626,2020-10-15-2,Format1,300,250,75000,Inter228,Video,Mobile,Video,739848,444576,436248,953,792.96,0.35,515.424,0.22,1.82,0.83,3,0.4581630767468209
21627,2020-10-15-4,Format3,480,70,33600,Inter225,Video,Mobile,Display,593331,223764,208256,726,345.71,0.35,224.7115,0.35,1.66,0.48,3,0.5452576872549054
21628,2020-10-15-14,Format1,300,250,75000,Inter229,Video,Desktop,Video,5238894,3303062,3220009,8088,4543.5,0.33,3044.145,0.25,1.41,0.56,1,0.4903491503696077
21629,2020-10-15-16,Format5,720,300,216000,Inter225,Video,Mobile,Display,393267,246875,213231,21074,2366.0,0.35,1537.9,9.88,11.1,0.11,0,0.6352536848163568
21630,2020-10-15-11,Format3,480,70,33600,Inter226,Web,Mobile,Video,856494,499502,473632,2604,1054.14,0.35,685.191,0.55,2.23,0.4,3,0.5976718934773589
21631,2020-10-14-20,Format5,720,300,216000,Inter226,Web,Mobile,Display,571925,290606,231062,23388,2355.3,0.35,1530.9450000000002,10.12,10.19,0.1,0,0.6248221623659086
21632,2020-10-15-4,Format1,300,250,75000,inter230,Video,Mobile,Video,371804,219840,215735,462,421.32,0.35,273.858,0.21,1.95,0.91,3,0.40084475778830153
21633,2020-10-15-14,Format4,120,600,72000,Inter221,App,Mobile,Display,10496,6450,3469,370,41.08,0.35,26.701999999999998,10.67,11.84,0.11,2,0.6660561031167318
21634,2020-10-14-23,Format3,480,70,33600,Inter227,App,Mobile,Video,1743388,779022,750212,2658,695.31,0.35,451.9515,0.35,0.93,0.26,3,0.5918417190661508
21635,2020-10-15-11,Format5,720,300,216000,Inter227,App,Mobile,Display,150013,107091,90953,13476,1339.39,0.35,870.6035000000002,14.82,14.73,0.1,0,0.630444643683414
21636,2020-10-15-7,Format5,720,300,216000,Inter228,Video,Mobile,Video,192377,134901,116370,16565,1901.78,0.35,1236.1570000000002,14.23,16.34,0.11,0,0.6111153466589128
21637,2020-10-15-13,Format3,480,70,33600,Inter228,Video,Mobile,Display,1896007,830196,766580,4364,1535.13,0.35,997.8345000000002,0.57,2.0,0.35,3,0.6355947482656075
21638,2020-10-15-14,Format4,120,600,72000,Inter222,Video,Desktop,Video,710985,533248,455408,69390,8821.74,0.27,6439.870199999999,15.24,19.37,0.13,4,0.7743162319456941
21639,2020-10-14-22,Format4,120,600,72000,Inter223,Web,Mobile,Display,30335,14792,7442,643,50.2,0.35,32.63,8.64,6.75,0.08,2,0.5585806442126805
21640,2020-10-15-2,Format3,480,70,33600,Inter229,Video,Desktop,Video,932380,331507,308394,1198,517.47,0.35,336.3555,0.39,1.68,0.43,3,0.5701111941632426
21641,2020-10-15-15,Format4,120,600,72000,Inter224,Web,Desktop,Display,14696,8497,4758,746,51.63,0.35,33.5595,15.68,10.85,0.07,2,0.6711444536532549
21642,2020-10-15-14,Format1,300,250,75000,Inter217,Web,Desktop,Video,2624289,1518640,1497496,4129,2757.2,0.35,1792.1799999999998,0.28,1.84,0.67,3,0.4342907382642458
21643,2020-10-15-0,Format4,120,600,72000,Inter225,Video,Mobile,Display,8232,6123,3274,332,43.96,0.35,28.574,10.14,13.43,0.13,2,0.6627615349883457
21644,2020-10-14-18,Format4,120,600,72000,Inter226,Web,Mobile,Video,23381,13759,8074,851,81.25,0.35,52.8125,10.54,10.06,0.1,2,0.6493689898873747
21645,2020-10-14-22,Format3,480,70,33600,inter230,Video,Mobile,Display,2685966,1184752,1141156,4370,1103.2,0.35,717.08,0.38,0.97,0.25,3,0.5976777308496964
21646,2020-10-15-9,Format5,720,300,216000,Inter229,Video,Desktop,Video,190802,123591,102540,12049,1407.61,0.35,914.9465,11.75,13.73,0.12,0,0.6407788510325771
21647,2020-10-14-23,Format5,720,300,216000,inter230,Video,Mobile,Display,293351,121705,104947,13002,906.26,0.35,589.069,12.39,8.64,0.07,0,0.6402053869035699
21648,2020-10-15-4,Format5,720,300,216000,Inter217,Web,Desktop,Video,47911,29273,24119,2390,295.38,0.35,191.997,9.91,12.25,0.12,0,0.5017119066391099
21649,2020-10-15-6,Format1,300,250,75000,Inter218,App,Mobile,Display,1421199,733136,718728,1577,1406.64,0.35,914.316,0.22,1.96,0.89,3,0.5025467104584822
21650,2020-10-14-22,Format5,720,300,216000,Inter218,App,Mobile,Video,448225,190707,164014,20401,1459.92,0.35,948.9480000000001,12.44,8.9,0.07,0,0.6574275762387021
21651,2020-10-15-10,Format3,480,70,33600,Inter217,Web,Desktop,Display,885261,533864,507951,2655,1138.65,0.35,740.1225000000001,0.52,2.24,0.43,3,0.6089033964833446
21652,2020-10-15-1,Format5,720,300,216000,Inter219,Video,Desktop,Video,189186,116456,97644,8899,1086.13,0.35,705.9845,9.11,11.12,0.12,0,0.6086828534377554
21653,2020-10-15-6,Format3,480,70,33600,Inter218,App,Mobile,Display,462489,242847,228700,815,448.72,0.35,291.668,0.36,1.96,0.55,3,0.5506588193777175
21654,2020-10-15-7,Format5,720,300,216000,Inter220,Web,Mobile,Video,189155,118506,100749,11970,1464.36,0.35,951.834,11.88,14.53,0.12,0,0.6303577494289377
21655,2020-10-14-19,Format4,120,600,72000,Inter227,App,Mobile,Display,28200,13690,7110,788,59.77,0.35,38.850500000000004,11.08,8.41,0.08,2,0.6285098836392533
21656,2020-10-15-1,Format5,720,300,216000,Inter221,App,Mobile,Video,90790,59304,51263,6257,720.33,0.35,468.21450000000004,12.21,14.05,0.12,0,0.5679801501501597
21657,2020-10-15-10,Format5,720,300,216000,Inter222,Video,Desktop,Display,166554,115905,98928,14248,1421.93,0.35,924.2545,14.4,14.37,0.1,0,0.6412664965413334
21658,2020-10-14-20,Format5,720,300,216000,Inter223,Web,Mobile,Video,592805,327418,278512,33871,3108.15,0.33,2082.4605,12.16,11.16,0.09,0,0.4074290510515704
21659,2020-10-15-11,Format5,720,300,216000,Inter224,Web,Desktop,Display,189272,124270,100162,12095,1305.48,0.35,848.5620000000001,12.08,13.03,0.11,0,0.6489237035270344
21660,2020-10-15-0,Format3,480,70,33600,Inter219,Video,Desktop,Video,1007532,561499,542225,1485,697.2,0.35,453.18000000000006,0.27,1.29,0.47,3,0.6098150133886098
21661,2020-10-15-13,Format5,720,300,216000,Inter225,Video,Mobile,Display,154550,105329,88706,13078,1216.72,0.35,790.868,14.74,13.72,0.09,0,0.6400165296357181
21662,2020-10-14-19,Format4,120,600,72000,Inter228,Video,Mobile,Video,29755,15616,8870,871,84.32,0.35,54.80799999999999,9.82,9.51,0.1,2,0.6349667275513816
21663,2020-10-15-13,Format4,120,600,72000,Inter229,Video,Desktop,Display,10854,6297,3296,720,37.4,0.35,24.310000000000002,21.84,11.35,0.05,2,0.6303559283738168
21664,2020-10-15-14,Format5,720,300,216000,Inter226,Web,Mobile,Video,162087,108515,91184,13020,1244.97,0.35,809.2305000000001,14.28,13.65,0.1,0,0.6436875153586683
21665,2020-10-14-21,Format4,120,600,72000,inter230,Video,Mobile,Display,31702,16132,8133,817,57.88,0.35,37.622,10.05,7.12,0.07,2,0.5912751496157107
21666,2020-10-15-5,Format3,480,70,33600,Inter220,Web,Mobile,Video,232928,128369,120131,238,127.74,0.35,83.031,0.2,1.06,0.54,3,0.5168687820538922
21667,2020-10-14-18,Format5,720,300,216000,Inter227,App,Mobile,Display,459892,290673,250138,31995,3735.33,0.33,2502.6710999999996,12.79,14.93,0.12,0,0.3281274835532378
21668,2020-10-15-6,Format5,720,300,216000,Inter228,Video,Mobile,Video,72066,49730,42675,6893,757.66,0.35,492.479,16.15,17.75,0.11,0,0.5054592958533934
21669,2020-10-15-8,Format5,720,300,216000,Inter229,Video,Desktop,Display,196221,141765,122035,16627,1907.81,0.35,1240.0765000000001,13.62,15.63,0.11,0,0.6247757211478957
21670,2020-10-15-12,Format4,120,600,72000,Inter217,Web,Desktop,Video,9376,6182,3175,357,49.47,0.35,32.1555,11.24,15.58,0.14,2,0.6644059369928743
21671,2020-10-15-3,Format1,300,250,75000,Inter219,Video,Desktop,Display,454549,276675,271744,549,503.12,0.35,327.028,0.2,1.85,0.92,3,0.4135366738068179
21672,2020-10-15-16,Format4,120,600,72000,Inter218,App,Mobile,Video,19484,11701,6373,953,62.39,0.35,40.5535,14.95,9.79,0.07,2,0.6586475898339981
21673,2020-10-15-0,Format5,720,300,216000,inter230,Video,Mobile,Display,156354,110198,93623,10768,1569.96,0.35,1020.474,11.5,16.77,0.15,0,0.5804907822678127
21674,2020-10-15-4,Format4,120,600,72000,Inter219,Video,Desktop,Video,100523,75293,61691,9137,1316.94,0.35,856.0110000000001,14.81,21.35,0.14,2,0.5128661911658203
21675,2020-10-15-17,Format4,120,600,72000,Inter220,Web,Mobile,Display,21526,12340,7261,798,70.52,0.35,45.837999999999994,10.99,9.71,0.09,2,0.648747325810197
21676,2020-10-15-6,Format4,120,600,72000,Inter221,App,Mobile,Video,107927,80788,66558,9547,1420.21,0.35,923.1365000000001,14.34,21.34,0.15,2,0.5015781768463977
21677,2020-10-15-17,Format4,120,600,72000,Inter222,Video,Desktop,Video,22307,13387,7575,1368,78.07,0.35,50.74549999999999,18.06,10.31,0.06,2,0.6515846546701499
21678,2020-10-15-5,Format1,300,250,75000,Inter221,App,Mobile,Display,546083,305531,299051,746,708.91,0.35,460.7915,0.25,2.37,0.95,3,0.4180580492336791
21679,2020-10-15-13,Format4,120,600,72000,Inter223,Web,Mobile,Video,9387,6077,3201,366,39.53,0.35,25.6945,11.43,12.35,0.11,2,0.6746003507118132
21680,2020-10-15-2,Format5,720,300,216000,Inter217,Web,Desktop,Display,112717,67571,56739,5517,640.04,0.35,416.02599999999995,9.72,11.28,0.12,0,0.5631009725389066
21681,2020-10-15-1,Format3,480,70,33600,Inter221,App,Mobile,Video,605566,337357,326103,798,402.7,0.35,261.755,0.24,1.23,0.5,3,0.5675032018881478
21682,2020-10-15-5,Format4,120,600,72000,Inter224,Web,Desktop,Display,84887,61358,50187,7376,1085.59,0.35,705.6334999999999,14.7,21.63,0.15,2,0.5378494825767076
21683,2020-10-15-2,Format5,720,300,216000,Inter218,App,Mobile,Video,50433,32237,28101,3553,398.8,0.35,259.22,12.64,14.19,0.11,0,0.517702486471797
21684,2020-10-15-3,Format5,720,300,216000,Inter219,Video,Desktop,Display,70402,42080,35739,3435,401.29,0.35,260.8385,9.61,11.23,0.12,0,0.5239078924180287
21685,2020-10-15-7,Format4,120,600,72000,Inter225,Video,Mobile,Video,1085,842,803,176,17.08,0.35,11.102,21.92,21.27,0.1,2,0.5914262883772119
21686,2020-10-14-18,Format4,120,600,72000,Inter226,Web,Mobile,Display,24456,13423,6939,828,63.48,0.35,41.262,11.93,9.15,0.08,2,0.6457714449997914
21687,2020-10-14-23,Format4,120,600,72000,Inter227,App,Mobile,Video,14423,9005,4693,504,39.66,0.35,25.778999999999996,10.74,8.45,0.08,2,0.627327462729389
21688,2020-10-15-9,Format4,120,600,72000,Inter228,Video,Mobile,Video,10031,5987,3092,335,41.03,0.35,26.6695,10.83,13.27,0.12,2,0.6705359247288629
21689,2020-10-15-6,Format4,120,600,72000,Inter229,Video,Desktop,Display,4692,3099,1569,201,20.21,0.35,13.136500000000002,12.81,12.88,0.1,2,0.6840352760733672
21690,2020-10-15-8,Format4,120,600,72000,inter230,Video,Mobile,Video,11564,7383,3428,365,50.62,0.35,32.903,10.65,14.77,0.14,2,0.6636905381693071
21691,2020-10-14-23,Format4,120,600,72000,Inter217,Web,Desktop,Display,19345,11169,5528,529,36.45,0.35,23.692500000000003,9.57,6.59,0.07,2,0.5702191326056731
21692,2020-10-15-3,Format5,720,300,216000,Inter220,Web,Mobile,Video,30462,19342,16927,2067,229.75,0.35,149.3375,12.21,13.57,0.11,0,0.49244570053069137
21693,2020-10-15-15,Format5,720,300,216000,Inter221,App,Mobile,Display,218100,136392,115650,14202,1376.96,0.35,895.0240000000001,12.28,11.91,0.1,0,0.6670428700819764
21694,2020-10-15-7,Format4,120,600,72000,Inter218,App,Mobile,Video,9956,6591,3244,360,43.56,0.35,28.314,11.1,13.43,0.12,2,0.67294131553687
